Title,Carousell URL,Source Cost
"Sneaker Freshener Pills | Adjustable Odor Eliminator Inserts | Deodorizer For Shoes Boots And Trainers","https://carousell.app.link/PmDhPyJy81b","$13.90"
"Travel Passport Bag Wallet | Multi Compartment Document Organizer | Portable Card Holder With Pen Slot | Travel Accessories Pouch For Cash Tickets","https://carousell.app.link/tA5BlQQz81b","$9.50"
"Set Of 3 Travel Toiletry Bags | Waterproof Transparent Cosmetic Pouch | Portable Wash Bag | Clear Makeup Storage Organizer","https://carousell.app.link/P4iqNqXA81b","$7.20"
"Korean Travel Pouch | Waterproof Nylon Mesh Wash Bag | Portable Cosmetic Storage Organizer | Toiletry Bag For Travel And Daily Use","https://carousell.app.link/JyJAKJIB81b","$6.81"
"Silicone Toilet Bowl Brush | Golf Head Design Deep Cleaning | Bathroom Hygiene Tool | Non Scratch Long Handle Cleaner","https://carousell.app.link/74eszUwC81b","$3.74"
"Double Layer Bathroom Cup | Thickened Plastic Toothbrush Holder | Minimalist Mouthwash Tumbler | Washroom Storage Organizer","https://carousell.app.link/4jESuA7C81b","$3.78"
"Seven-in-One Travel Storage Bag | Foldable Hanging Wardrobe Organizer | Luggage Compression Packing Cube For Clothes | Business Travel Accessory","https://carousell.app.link/mziM3l9O91b","$10.86"
"Ladies Small Wallet | Short Style Mini Card Holder | Thin Folding Wallet With Snap Button | Minimalist Cash Pouch","https://carousell.app.link/6oTUNLUP91b","$2.32"
"Cute Animal Cable Bite | Cord Wire Protector | Universal Charger Cable Cover | Phone Accessory Gift","https://carousell.app.link/ZNflMsAQ91b","$2.49"
"Chicken Breast Shredder Tool | Twist Visible Design | BPA Free | Meat Shredding Machine Kitchen Tool","https://carousell.app.link/PhqSLxmS91b","$8.90"
"Multifunctional Egg Slicer | 2 In 1 Design | Stainless Steel Blades | Kitchen Tool Egg Cutter Splitter","https://carousell.app.link/APhNSZ5T91b","$6.99"
"Magnetic Paper Towel Holder | Strong Adsorption Adjustable Rack | Multifunctional Storage Box | Kitchen Fridge Organizer","https://carousell.app.link/PQCGCsVZ91b","$14.20"
"Taili Strong Suction Cup Hook | No Drill Heavy Duty Vacuum Holder | Waterproof Wall Hanger | Bathroom Kitchen Organizer","https://carousell.app.link/lgAFNZG191b","$5.24"
"Under Shelf Metal Wire Storage Basket | Hanging Rack Space Saving Organizer | Kitchen Cabinet Wardrobe Storage | Minimalist Home Organizer Pantry Shelf Basket","https://www.carousell.sg/p/under-shelf-metal-wire-storage-basket-hanging-rack-space-saving-organizer-kitchen-cabinet-wardrobe-storage-minimalist-home-organizer-pantry-shelf-basket-1430449211/?t-id=Wgs-QMnEAz_1775449459858","$7.99"
"Extendable Pull Out Drawer Shelf Organizer | Adjustable Cabinet Divider Basket | Kitchen Storage Rack | Under Sink Organizer Pantry Shelf Drawer Basket","https://www.carousell.sg/p/extendable-pull-out-drawer-shelf-organizer-adjustable-cabinet-divider-basket-kitchen-storage-rack-under-sink-organizer-pantry-shelf-drawer-basket-1430497134/?t-id=Wgs-QMnEAz_1775449459858","$11.19"
"Transparent Shoe Storage Box | Magnetic Front Lid Thick Stackable Organizer | Vertical Horizontal Shoe Display Case | Acrylic Sneaker Storage Container Minimalist Home Organizer","https://www.carousell.sg/p/transparent-shoe-storage-box-magnetic-front-lid-thick-stackable-organizer-vertical-horizontal-shoe-display-case-acrylic-sneaker-storage-container-minimalist-home-organizer-1430505284/?t-id=52299420_1775449626775","$8.90"
"Electric Makeup Brush Cleaner UV Disinfection | USB Powered Brush Washing Dryer Machine | Cosmetic Tool Cleaning Device","https://www.carousell.sg/p/electric-makeup-brush-cleaner-uv-disinfection-usb-powered-brush-washing-dryer-machine-cosmetic-tool-cleaning-device-1430510196/?t-id=52299420_1775449626775","$11.76"
"Heated Eyelash Curler Rechargeable | Fast Heating 2 Temperature Levels | Long Lasting Curl Makeup Tool | USB Type C","https://www.carousell.sg/p/heated-eyelash-curler-rechargeable-fast-heating-2-temperature-levels-long-lasting-curl-makeup-tool-usb-type-c-1430513001/?t-id=52299420_1775449626775","$6.79"
"LED Makeup Mirror Light 360 Rotating | Adjustable Brightness USB Rechargeable | Portable Vanity Mirror | Travel Beauty Tool","https://www.carousell.sg/p/led-makeup-mirror-light-360-rotating-adjustable-brightness-usb-rechargeable-portable-vanity-mirror-travel-beauty-tool-1430526039/?t-id=52299420_1775449626775","$14.89"
"Electric Facial Cleansing Brush Ultrasonic | Deep Clean Face Washing Device | Waterproof Beauty Skincare Tool","https://www.carousell.sg/p/electric-facial-cleansing-brush-ultrasonic-deep-clean-face-washing-device-waterproof-beauty-skincare-tool-1430507455/?t-id=52299420_1775449626775","$12.89"
"Electric Nail Drill Grinder 5 in 1 Kit | Cordless Nail Polishing Machine | Portable Manicure Pedicure Tool with Light","https://www.carousell.sg/p/electric-nail-drill-grinder-5-in-1-kit-cordless-nail-polishing-machine-portable-manicure-pedicure-tool-with-light-1430527221/?t-id=52299420_1775449626775","$7.56"
"Eyebrow Shaping Stencil Kit Set | Reusable Brow Template | Makeup Grooming Applicator Tool | Brow Guide","https://www.carousell.sg/p/eyebrow-shaping-stencil-kit-set-reusable-brow-template-makeup-grooming-applicator-tool-brow-guide-1430528052/?t-id=52299420_1775449626775","$5.34"
"Silicone Makeup Brush Holder Organizer | Soft Storage Rack | Cosmetic Brush Drying Stand | Travel Makeup Organizer","https://www.carousell.sg/p/silicone-makeup-brush-holder-organizer-soft-storage-rack-cosmetic-brush-drying-stand-travel-makeup-organizer-1430528819/?t-id=52299420_1775449626775","$6.25"
"Waterproof Makeup Pouch | Puffy Cosmetic Storage Bag | Travel Cable Organizer | Skincare Toiletry Pouch","https://www.carousell.sg/p/waterproof-makeup-pouch-puffy-cosmetic-storage-bag-travel-cable-organizer-skincare-toiletry-pouch-1430529856/?t-id=52299420_1775449626775","$13.11"
"Hair Comb Organizer Rack | Round Barber Tool Holder Stand | Durable Plastic Storage Holder | Hairdressing Organizer","https://www.carousell.sg/p/hair-comb-organizer-rack-round-barber-tool-holder-stand-durable-plastic-storage-holder-hairdressing-organizer-1430530480/?t-id=52299420_1775449626775","$6.63"
"Seamless No Bend Hair Clips 10pcs Set | Duck Bill Styling Hairpins | Korean Makeup Face Washing Bangs Clips | Salon Hair Accessories","https://www.carousell.sg/p/seamless-no-bend-hair-clips-10pcs-set-duck-bill-styling-hairpins-korean-makeup-face-washing-bangs-clips-salon-hair-accessories-1430531901/?t-id=52299420_1775449626775","$3.79"
"Cat Teaser Wand Toy with Feathers | Interactive Pet Play Stick | Cat Training Exercise Toy | Bell Rod","https://www.carousell.sg/p/cat-teaser-wand-toy-with-feathers-interactive-pet-play-stick-cat-training-exercise-toy-bell-rod-1430534028/?t-id=52299420_1775449626775","$3.63"
"Pet Grooming Gloves Deshedding Brush | Dog Cat Hair Removal Mitt | Massage Shedding Tool | Pet Cleaning Glove","https://www.carousell.sg/p/pet-grooming-gloves-deshedding-brush-dog-cat-hair-removal-mitt-massage-shedding-tool-pet-cleaning-glove-1430557926/?t-id=52299420_1775449626775","$5.78"
"Pet Hair Remover Roller | Reusable Lint Brush | Dog Cat Fur Cleaner | Fabric Clothes Hair Remover","https://www.carousell.sg/p/pet-hair-remover-roller-reusable-lint-brush-dog-cat-fur-cleaner-fabric-clothes-hair-remover-1430559200/?t-id=52299420_1775449626775","$6.89"
"Portable Pet Water Bottle 350ml 500ml | Leak Proof Travel Drinking Bottle | Dog Outdoor Water Dispenser","https://www.carousell.sg/p/portable-pet-water-bottle-350ml-500ml-leak-proof-travel-drinking-bottle-dog-outdoor-water-dispenser-1430566899/?t-id=52299420_1775449626775","$13.99"
"Dog Chew Toy Bundle Set | Durable Rope Plush Toys | Pet Training Play Toy Pack | Chew Resistant Dog Toys","https://www.carousell.sg/p/dog-chew-toy-bundle-set-durable-rope-plush-toys-pet-training-play-toy-pack-chew-resistant-dog-toys-1430568775/?t-id=52299420_1775449626775","$10.90"
"Resistance Bands Set 5 Pack | Yoga Exercise Workout Bands | Home Fitness Strength Training Bands","https://www.carousell.sg/p/resistance-bands-set-5-pack-yoga-exercise-workout-bands-home-fitness-strength-training-bands-1430570310/?t-id=52299420_1775449626775","$5.98"
"Yoga Mat Strap Carry Band | Portable Fitness Yoga Carrier | Exercise Mat Holder Strap | Workout Accessory","https://www.carousell.sg/p/yoga-mat-strap-carry-band-portable-fitness-yoga-carrier-exercise-mat-holder-strap-workout-accessory-1430637344/?t-id=52299420_1775537479352","$7.27"
"Vegetable Chopper with Basket | Multi Functional Food Cutter | Kitchen Fruit Vegetable Prep Tool | Manual Slicer Dicer","https://www.carousell.sg/p/vegetable-chopper-with-basket-multi-functional-food-cutter-kitchen-fruit-vegetable-prep-tool-manual-slicer-dicer-1430640787/?t-id=52299420_1775537479352","$10.86"
"Wireless Skipping Rope Digital Counter | Cordless Jump Rope Cardio Fitness | Home Workout Equipment | Weight Loss Training","https://www.carousell.sg/p/wireless-skipping-rope-digital-counter-cordless-jump-rope-cardio-fitness-home-workout-equipment-weight-loss-training-1430643598/?t-id=52299420_1775537479352","$11.90"
"EVA Foam Roller | Hollow Muscle Massage Roller | Yoga Pilates Recovery Tool | Muscle Relief Stretching","https://www.carousell.sg/p/eva-foam-roller-hollow-muscle-massage-roller-yoga-pilates-recovery-tool-muscle-relief-stretching-1430644373/?t-id=52299420_1775537479352","$7.33"
"Hand Grip Strengthener Adjustable Counter | Forearm Exerciser Grip Trainer | Hand Exercise Tool | Strength Training Equipment","https://www.carousell.sg/p/hand-grip-strengthener-adjustable-counter-forearm-exerciser-grip-trainer-hand-exercise-tool-strength-training-equipment-1430645007/?t-id=52299420_1775537479352","$6.97"
"Push Up Board 14 In 1 Color Coded | Upper Body Workout System | Home Gym Fitness Equipment | Chest Shoulder Training Board","https://www.carousell.sg/p/push-up-board-14-in-1-color-coded-upper-body-workout-system-home-gym-fitness-equipment-chest-shoulder-training-board-1430645490/?t-id=52299420_1775537479352","$11.96"
"Heavy Duty Resistance Bands Set | Pull Up Assist Strength Training | Home Gym Fitness Equipment | Elastic Workout Bands","https://www.carousell.sg/p/heavy-duty-resistance-bands-set-pull-up-assist-strength-training-home-gym-fitness-equipment-elastic-workout-bands-1430647099/?t-id=52299420_1775537479352","$12.89"
"Portable Electric Vegetable Slicer | 4 in 1 Garlic Chopper Masher | Food Prep Kitchen Tool | Rechargeable Vegetable Cutter","https://www.carousell.sg/p/portable-electric-vegetable-slicer-4-in-1-garlic-chopper-masher-food-prep-kitchen-tool-rechargeable-vegetable-cutter-1430648307/?t-id=52299420_1775537479352","$12.45"
"Magnetic Sink Strainer Basket | Triangle Food Catcher Drain Organizer | Kitchen Sink Scrap Filter | Stainless Steel Sink Accessory","https://www.carousell.sg/p/magnetic-sink-strainer-basket-triangle-food-catcher-drain-organizer-kitchen-sink-scrap-filter-stainless-steel-sink-accessory-1430845244/?t-id=52299420_1775626749648","$6.87"
"Minimalist 2 Tier 3 Tier Storage Rack | Muji Japandi Desktop Organizer | Kitchen Spice Rack Bathroom Shelf | Space Saving Storage","https://www.carousell.sg/p/minimalist-2-tier-3-tier-storage-rack-muji-japandi-desktop-organizer-kitchen-spice-rack-bathroom-shelf-space-saving-storage-1430850837/?t-id=52299420_1775626749648","$14.89"
"Silicone Clip On Pot Strainer | Adjustable Pasta Strainer Anti Spill | Universal Kitchen Colander Tool | Clip On Strainer","https://www.carousell.sg/p/silicone-clip-on-pot-strainer-adjustable-pasta-strainer-anti-spill-universal-kitchen-colander-tool-clip-on-strainer-1430847415/?t-id=52299420_1775626749648","$9.79"
"Digital Kitchen Timer Magnetic | LCD Cooking Timer 99min Alarm | Egg Timer Kitchen Gadget | Countdown Timer with Magnet","https://www.carousell.sg/p/digital-kitchen-timer-magnetic-lcd-cooking-timer-99min-alarm-egg-timer-kitchen-gadget-countdown-timer-with-magnet-1430847965/?t-id=52299420_1775626749648","$4.38"
"Stackable Fridge Storage Drawer | Pull-Out Refrigerator Organizer | Space Saving Kitchen Storage Box | Minimalist Home Organizer","https://www.carousell.sg/p/stackable-fridge-storage-drawer-pull-out-refrigerator-organizer-space-saving-kitchen-storage-box-minimalist-home-organizer-1430846635/?t-id=52299420_1775626749648","$13.99"
"Collapsible Silicone Funnel | Food Grade Foldable Kitchen Funnel | Portable Liquid Transfer Tool | Space Saving Kitchen Gadget","https://www.carousell.sg/p/collapsible-silicone-funnel-food-grade-foldable-kitchen-funnel-portable-liquid-transfer-tool-space-saving-kitchen-gadget-1430851396/?t-id=52299420_1775626749648","$2.62"
"Silicone Scalp Massager Shampoo Brush | Soft Hair Scalp Scrubber | Anti Dandruff Exfoliator | Hair Wash Tool | Stress Relief Head Massage | Wet Dry Use | Portable Shower Hair Care","https://www.carousell.sg/p/silicone-scalp-massager-shampoo-brush-soft-hair-scalp-scrubber-anti-dandruff-exfoliator-hair-wash-tool-stress-relief-head-massage-wet-dry-use-portable-shower-hair-care-1430979630/?t-id=52299420_1775690793676","$14.89"
"OPPO Cat Feeding Mat with Barriers | Silicone Slow Feeder Licking Mat with Suction Cups | Anti Spill Non Slip Pet Bowl Mat for Cats Dogs | Bone Pattern Pet Feeding Pad","https://www.carousell.sg/p/oppo-cat-feeding-mat-with-barriers-silicone-slow-feeder-licking-mat-with-suction-cups-anti-spill-non-slip-pet-bowl-mat-for-cats-dogs-bone-pattern-pet-feeding-pad-1430980068/?t-id=52299420_1775690793676","$7.35"
"360 Rotation Magnetic Car Phone Holder | Foldable Vacuum Suction Mount | Dashboard Windshield Stand | Adjustable Universal Smartphone Holder iPhone Android GPS Mount","https://www.carousell.sg/p/360-rotation-magnetic-car-phone-holder-foldable-vacuum-suction-mount-dashboard-windshield-stand-adjustable-universal-smartphone-holder-iphone-android-gps-mount-1430979065/?t-id=52299420_1775690793676","$11.19"
"Pet Waste Bag Dispenser With LED Light | Portable Dog Cat Poop Bag Holder | Travel Outdoor Night Dog Walking Supplies | Waste Bag Carrier Storage Box","https://www.carousell.sg/p/pet-waste-bag-dispenser-with-led-light-portable-dog-cat-poop-bag-holder-travel-outdoor-night-dog-walking-supplies-waste-bag-carrier-storage-box-1430980463/?t-id=52299420_1775690793676","$7.55"
"Travel Organizer Bag Set | 7in1 Luggage Packing Cubes | Waterproof Travel Storage | Clothes Shoes Organizer Set","https://www.carousell.sg/p/travel-organizer-bag-set-7in1-luggage-packing-cubes-waterproof-travel-storage-clothes-shoes-organizer-set-1430936900/?t-id=52299420_1775626749648","$9.51"
"Digital Luggage Scale | Portable 50kg Hanging Scale | Travel Suitcase Weight Checker | Handheld Electronic Scale","https://www.carousell.sg/p/digital-luggage-scale-portable-50kg-hanging-scale-travel-suitcase-weight-checker-handheld-electronic-scale-1430937818/?t-id=52299420_1775626749648","$6.24"
"Magnetic Cable Organizer Clips | Removable Desktop Cable Holder | Cable Management For Home Office | Wire Cord Clip Data Charger Holder Desk Organizer","https://www.carousell.sg/p/magnetic-cable-organizer-clips-removable-desktop-cable-holder-cable-management-for-home-office-wire-cord-clip-data-charger-holder-desk-organizer-1430976491/?t-id=52299420_1775685900165","$11.49"
"Large Hanging Laundry Basket Bag | Foldable Space Saving Clothes Hamper Organizer | Home Bathroom Dorm Storage | Dirty Clothes Organizer Portable Wall Hanging Laundry Bag","https://www.carousell.sg/p/large-hanging-laundry-basket-bag-foldable-space-saving-clothes-hamper-organizer-home-bathroom-dorm-storage-dirty-clothes-organizer-portable-wall-hanging-laundry-bag-1430981493/?t-id=52299420_1775690793676","$10.66"
"12 Pocket Wall Mounted Shoe Organizer | Over The Door Hanging Storage Rack | Foldable Fabric Mesh Clear Closet Organizer | Space Saving Hanging Bag for Home Bedroom Bathroom","https://www.carousell.sg/p/12-pocket-wall-mounted-shoe-organizer-over-the-door-hanging-storage-rack-foldable-fabric-mesh-clear-closet-organizer-space-saving-hanging-bag-for-home-bedroom-bathroom-1430981840/?t-id=52299420_1775690793676","$8.30"
"ECOCO 360 Rotating Storage Box | Multifunctional Turntable Organizer | Cosmetic Makeup Organizer | Kitchen Spice Rack | Acrylic Storage Rack | Home Office Storage","https://www.carousell.sg/p/ecoco-360-rotating-storage-box-multifunctional-turntable-organizer-cosmetic-makeup-organizer-kitchen-spice-rack-acrylic-storage-rack-home-office-storage-1430982134/?t-id=52299420_1775690793676","$13.39"
"Hanging Wardrobe Organizer | Multi-Layer Hanging Drawer Storage Bag | Closet Clothes Storage Box | Foldable Space Saving Closet Organizer | Bedroom Storage Organizer","https://www.carousell.sg/p/hanging-wardrobe-organizer-multi-layer-hanging-drawer-storage-bag-closet-clothes-storage-box-foldable-space-saving-closet-organizer-bedroom-storage-organizer-1430982651/?t-id=52299420_1775690793676","$13.89"
